Uuid,Aid,Devid,Roomid,Date,Roomtype,Devtype,Initpower,Initusually,Initpeak,Initvalley,Inittip,Lastpower,Lastusually,Lastpeak,Lastvalley,Lasttip,Apportion,Price,Pricepeak,Pricevalley,Pricetip,Watermoney,Waterpower,Usually,Tip,Peak,Valley,Allpower,ApportionMoney,Allmoney,Status,Mark,Apportions,Ltime,Expand,Adduid,Lastuid,Addtime,Lasttime
67474d1723ca97327185f234,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-11-28,1,64,4032.58,0,0,0,0,4036.53,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,3.95,0,5.135,0,,[],2024-11-28T18:41:55.556+08:00,,000000000000000000000000,000000000000000000000000,2024-11-28T00:47:19.769+08:00,2024-11-28T00:47:19.769+08:00
