Uuid,Aid,Devid,Roomid,Date,Roomtype,Devtype,Initpower,Initusually,Initpeak,Initvalley,Inittip,Lastpower,Lastusually,Lastpeak,Lastvalley,Lasttip,Apportion,Price,Pricepeak,Pricevalley,Pricetip,Watermoney,Waterpower,Usually,Tip,Peak,Valley,Allpower,ApportionMoney,Allmoney,Status,Mark,Apportions,Ltime,Expand,Adduid,Lastuid,Addtime,Lasttime
66bb8dad23ca971c78c00ef1,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-14,1,64,3312.36,0,0,0,0,3315.18,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,2.82,0,3.666,0,,[],2024-08-14T23:54:04.049+08:00,,000000000000000000000000,000000000000000000000000,2024-08-14T00:45:33.731+08:00,2024-08-14T00:45:33.731+08:00
66ba3e3123ca971c78b353d5,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-13,1,64,3309.59,0,0,0,0,3312.36,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,2.77,0,3.601,0,,[],2024-08-13T23:45:17.435+08:00,,000000000000000000000000,000000000000000000000000,2024-08-13T00:54:09.771+08:00,2024-08-13T00:54:09.771+08:00
66b8eb9223ca971c78a42f29,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-12,1,64,3302.3,0,0,0,0,3309.59,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,7.29,0,9.477,0,,[],2024-08-12T23:53:53.021+08:00,,000000000000000000000000,000000000000000000000000,2024-08-12T00:49:22.271+08:00,2024-08-12T00:49:22.271+08:00
66b797c423ca971c78942512,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-11,1,64,3299.72,0,0,0,0,3302.3,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,2.58,0,3.354,0,,[],2024-08-11T23:49:05.301+08:00,,000000000000000000000000,000000000000000000000000,2024-08-11T00:39:32.818+08:00,2024-08-11T00:39:32.818+08:00
66b648eb23ca971c7887fd6f,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-10,1,64,3296.83,0,0,0,0,3299.72,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,2.89,0,3.757,0,,[],2024-08-10T23:45:38.251+08:00,,000000000000000000000000,000000000000000000000000,2024-08-10T00:50:51.76+08:00,2024-08-10T00:50:51.76+08:00
66b4f6fb23ca971c7879b76a,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-09,1,64,3291.35,0,0,0,0,3296.83,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,8.1723,0,14.124,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-08-09T23:50:35.047+08:00,,000000000000000000000000,000000000000000000000000,2024-08-09T00:48:59.602+08:00,2024-08-09T00:48:59.602+08:00
66b3a49223ca971c786a657d,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-08,1,64,3281.61,0,0,0,0,3291.35,0,0,0,0,0,1.3,0,0,0,6.0,4.6154,0,0,0,0,14.3554,0,24.662,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.12, 'Money': 6, 'Power': 0}]",2024-08-08T23:48:42.539+08:00,,000000000000000000000000,000000000000000000000000,2024-08-08T00:45:06.688+08:00,2024-08-08T00:45:06.688+08:00
66b251ce23ca971c785b3def,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-07,1,64,3271.25,0,0,0,0,3281.61,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,13.8215,0,22.468,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-08-07T23:44:49.448+08:00,,000000000000000000000000,000000000000000000000000,2024-08-07T00:39:42.174+08:00,2024-08-07T00:39:42.174+08:00
66b1039523ca971c784f7976,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-06,1,64,3262.63,0,0,0,0,3271.25,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,11.3123,0,18.206,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-08-06T23:50:34.039+08:00,,000000000000000000000000,000000000000000000000000,2024-08-06T00:53:41.268+08:00,2024-08-06T00:53:41.268+08:00
66afae0623ca971c783e3af5,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-05,1,64,3249.92,0,0,0,0,3262.63,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,15.4023,0,23.523,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-08-05T23:53:24.048+08:00,,000000000000000000000000,000000000000000000000000,2024-08-05T00:36:22.672+08:00,2024-08-05T00:36:22.672+08:00
66ae5ffb23ca971c7832a83d,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-04,1,64,3237.44,0,0,0,0,3249.92,0,0,0,0,0,1.3,0,0,0,11.5,8.8462,0,0,0,0,21.3262,0,39.2241,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.23, 'Money': 11.5, 'Power': 0}]",2024-08-04T23:36:05.729+08:00,,000000000000000000000000,000000000000000000000000,2024-08-04T00:51:07.619+08:00,2024-08-04T00:51:07.619+08:00
66ad0fca23ca971c78255b30,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-03,1,64,3229.5,0,0,0,0,3237.44,0,0,0,0,0,1.3,0,0,0,6.5,5.0,0,0,0,0,12.94,0,23.322,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.13, 'Money': 6.5, 'Power': 0}]",2024-08-03T23:50:51.413+08:00,,000000000000000000000000,000000000000000000000000,2024-08-03T00:56:42.334+08:00,2024-08-03T00:56:42.334+08:00
66abbc8e23ca9754fed455a5,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-02,1,64,3217.37,0,0,0,0,3229.5,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,15.2069,0,23.769,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-08-02T23:56:25.488+08:00,,000000000000000000000000,000000000000000000000000,2024-08-02T00:49:18.213+08:00,2024-08-02T00:49:18.213+08:00
66aa678323ca9754fec347be,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-08-01,1,64,3205.37,0,0,0,0,3217.37,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,14.6923,0,22.6,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-08-01T23:49:01.067+08:00,,000000000000000000000000,000000000000000000000000,2024-08-01T00:34:11.251+08:00,2024-08-01T00:34:11.251+08:00
66a9189723ca9754feb758ff,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-31,1,64,3191.37,0,0,0,0,3205.37,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,17.8462,0,28.2001,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-07-31T23:33:53.882+08:00,,000000000000000000000000,000000000000000000000000,2024-07-31T00:45:11.514+08:00,2024-07-31T00:45:11.514+08:00
66a7c95823ca9754fea6b3b6,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-30,1,64,3175.35,0,0,0,0,3191.37,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,19.4815,0,29.826,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-07-30T23:44:54.349+08:00,,000000000000000000000000,000000000000000000000000,2024-07-30T00:54:48.18+08:00,2024-07-30T00:54:48.18+08:00
66a676a023ca9754fe9b906d,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-29,1,64,3160.39,0,0,0,0,3175.35,0,0,0,0,0,1.3,0,0,0,1.5,1.1538,0,0,0,0,16.1138,0,22.4479,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.03, 'Money': 1.5, 'Power': 0}]",2024-07-29T23:50:26.001+08:00,,000000000000000000000000,000000000000000000000000,2024-07-29T00:49:36.266+08:00,2024-07-29T00:49:36.266+08:00
66a5252123ca9754fe8d4132,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-28,1,64,3147.06,0,0,0,0,3160.39,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,16.7915,0,26.329,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-07-28T23:49:19.191+08:00,,000000000000000000000000,000000000000000000000000,2024-07-28T00:49:37.877+08:00,2024-07-28T00:49:37.877+08:00
66a3d5ab23ca9754fe80902a,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-27,1,64,3130.89,0,0,0,0,3147.06,0,0,0,0,0,1.3,0,0,0,5.5,4.2308,0,0,0,0,20.4008,0,32.021,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.11, 'Money': 5.5, 'Power': 0}]",2024-07-27T23:49:21.126+08:00,,000000000000000000000000,000000000000000000000000,2024-07-27T00:58:19.617+08:00,2024-07-27T00:58:19.617+08:00
66a2814423ca9754fe70511a,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-26,1,64,3121.76,0,0,0,0,3130.89,0,0,0,0,0,1.3,0,0,0,0.5,0.3846,0,0,0,0,9.5146,0,12.869,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.01, 'Money': 0.5, 'Power': 0}]",2024-07-26T23:54:17.9+08:00,,000000000000000000000000,000000000000000000000000,2024-07-26T00:45:56.916+08:00,2024-07-26T00:45:56.916+08:00
66a12fc023ca9754fe61fb95,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-25,1,64,3107.55,0,0,0,0,3121.76,0,0,0,0,0,1.3,0,0,0,9.0,6.9231,0,0,0,0,21.1331,0,36.473,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.18, 'Money': 9, 'Power': 0}]",2024-07-25T23:45:40.256+08:00,,000000000000000000000000,000000000000000000000000,2024-07-25T00:45:52.244+08:00,2024-07-25T00:45:52.244+08:00
669fde7023ca9754fe540d77,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-24,1,64,3091.2,0,0,0,0,3107.55,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,20.1962,0,31.2551,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-07-24T23:45:34.541+08:00,,000000000000000000000000,000000000000000000000000,2024-07-24T00:46:40.641+08:00,2024-07-24T00:46:40.641+08:00
669e8d9023ca9754fe46385e,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-23,1,64,3076.66,0,0,0,0,3091.2,0,0,0,0,0,1.3,0,0,0,10.0,7.6923,0,0,0,0,22.2323,0,38.902,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.2, 'Money': 10, 'Power': 0}]",2024-07-23T23:46:23.041+08:00,,000000000000000000000000,000000000000000000000000,2024-07-23T00:49:20.04+08:00,2024-07-23T00:49:20.04+08:00
669d3c4223ca9754fe3825a8,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-22,1,64,3061.18,0,0,0,0,3076.66,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,19.3262,0,30.1241,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-07-22T23:49:02.548+08:00,,000000000000000000000000,000000000000000000000000,2024-07-22T00:50:10.248+08:00,2024-07-22T00:50:10.248+08:00
669beb6623ca9754fe2a6ec5,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-21,1,64,3056.2,0,0,0,0,3061.18,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,4.98,0,6.474,0,,[],2024-07-21T23:49:53.321+08:00,,000000000000000000000000,000000000000000000000000,2024-07-21T00:52:54.106+08:00,2024-07-21T00:52:54.106+08:00
669a970923ca9754fe1a2554,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-20,1,64,3051.92,0,0,0,0,3056.2,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,4.28,0,5.564,0,,[],2024-07-20T23:52:37.611+08:00,,000000000000000000000000,000000000000000000000000,2024-07-20T00:40:41.111+08:00,2024-07-20T00:40:41.111+08:00
669947ac23ca9771b35fedbd,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-19,1,64,3035.64,0,0,0,0,3051.92,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,16.28,0,21.164,0,,[],2024-07-19T23:40:24.121+08:00,,000000000000000000000000,000000000000000000000000,2024-07-19T00:49:48.277+08:00,2024-07-19T00:49:48.277+08:00
6697f59f23ca9771b35144de,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-18,1,64,3016.59,0,0,0,0,3035.64,0,0,0,0,0,1.3,0,0,0,10.0,7.6923,0,0,0,0,26.7423,0,44.765,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.2, 'Money': 10, 'Power': 0}]",2024-07-18T23:49:31.25+08:00,,000000000000000000000000,000000000000000000000000,2024-07-18T00:47:27.59+08:00,2024-07-18T00:47:27.59+08:00
6696a47f23ca97219ca03f64,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-17,1,64,3006.37,0,0,0,0,3016.59,0,0,0,0,0,1.3,0,0,0,2.0,1.5385,0,0,0,0,11.7585,0,17.2861,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.04, 'Money': 2, 'Power': 0}]",2024-07-17T23:47:11.086+08:00,,000000000000000000000000,000000000000000000000000,2024-07-17T00:49:03.582+08:00,2024-07-17T00:49:03.582+08:00
6695508023ca97219c901f1b,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-16,1,64,2993.24,0,0,0,0,3006.37,0,0,0,0,0,1.3,0,0,0,2.5,1.9231,0,0,0,0,15.0531,0,22.069,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.05, 'Money': 2.5, 'Power': 0}]",2024-07-16T23:48:47.309+08:00,,000000000000000000000000,000000000000000000000000,2024-07-16T00:38:24.863+08:00,2024-07-16T00:38:24.863+08:00
6694021723ca97219c8466cd,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-15,1,64,2980.03,0,0,0,0,2993.24,0,0,0,0,0,1.3,0,0,0,3.0,2.3077,0,0,0,0,15.5177,0,23.173,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.06, 'Money': 3, 'Power': 0}]",2024-07-15T23:38:08.761+08:00,,000000000000000000000000,000000000000000000000000,2024-07-15T00:51:35.844+08:00,2024-07-15T00:51:35.844+08:00
6692afcd23ca97219c75850a,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-14,1,64,2970.01,0,0,0,0,2980.03,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,13.0969,0,21.026,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-07-14T23:51:18.979+08:00,,000000000000000000000000,000000000000000000000000,2024-07-14T00:48:13.407+08:00,2024-07-14T00:48:13.407+08:00
66915db223ca97219c66f0bd,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-13,1,64,2960.27,0,0,0,0,2970.01,0,0,0,0,0,1.3,0,0,0,6.5,5.0,0,0,0,0,14.74,0,25.662,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.13, 'Money': 6.5, 'Power': 0}]",2024-07-13T23:47:57.136+08:00,,000000000000000000000000,000000000000000000000000,2024-07-13T00:45:38.688+08:00,2024-07-13T00:45:38.688+08:00
66900b6223ca97219c582ea3,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-12,1,64,2950.98,0,0,0,0,2960.27,0,0,0,0,0,1.3,0,0,0,6.0,4.6154,0,0,0,0,13.9054,0,24.077,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.12, 'Money': 6, 'Power': 0}]",2024-07-12T23:45:22.295+08:00,,000000000000000000000000,000000000000000000000000,2024-07-12T00:42:10.218+08:00,2024-07-12T00:42:10.218+08:00
668ebad223ca97219c4ad326,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-11,1,64,2940.59,0,0,0,0,2950.98,0,0,0,0,0,1.3,0,0,0,3.0,2.3077,0,0,0,0,12.6977,0,19.507,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.06, 'Money': 3, 'Power': 0}]",2024-07-11T23:37:54.779+08:00,,000000000000000000000000,000000000000000000000000,2024-07-11T00:46:10.519+08:00,2024-07-11T00:46:10.519+08:00
668d6a7c23ca97219c3d94f4,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-10,1,64,2925.94,0,0,0,0,2940.59,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,18.1115,0,28.045,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-07-10T23:45:54.281+08:00,,000000000000000000000000,000000000000000000000000,2024-07-10T00:51:08.062+08:00,2024-07-10T00:51:08.062+08:00
668c1a6823ca97219c3048e6,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-09,1,64,2909.16,0,0,0,0,2925.94,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,20.2415,0,30.814,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-07-09T23:50:51.847+08:00,,000000000000000000000000,000000000000000000000000,2024-07-09T00:57:12.413+08:00,2024-07-09T00:57:12.413+08:00
668ac55123ca97219c1f8407,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-08,1,64,2890.7,0,0,0,0,2909.16,0,0,0,0,0,1.3,0,0,0,10.0,7.6923,0,0,0,0,26.1523,0,43.998,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.2, 'Money': 10, 'Power': 0}]",2024-07-08T23:56:54.416+08:00,,000000000000000000000000,000000000000000000000000,2024-07-08T00:41:53.681+08:00,2024-07-08T00:41:53.681+08:00
668976f023ca97219c13d674,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-07,1,64,2875.05,0,0,0,0,2890.7,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,19.4962,0,30.3451,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-07-07T23:41:36.433+08:00,,000000000000000000000000,000000000000000000000000,2024-07-07T00:55:12.218+08:00,2024-07-07T00:55:12.218+08:00
6688234823ca97219c041771,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-06,1,64,2862.93,0,0,0,0,2875.05,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,15.1969,0,23.756,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-07-06T23:54:55.806+08:00,,000000000000000000000000,000000000000000000000000,2024-07-06T00:46:00.116+08:00,2024-07-06T00:46:00.116+08:00
6686d1b923ca97219cf5ef32,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-05,1,64,2849.08,0,0,0,0,2862.93,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,16.5423,0,25.005,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-07-05T23:45:43.286+08:00,,000000000000000000000000,000000000000000000000000,2024-07-05T00:45:45.163+08:00,2024-07-05T00:45:45.163+08:00
6685760923ca97219cde7480,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-04,1,64,2834.32,0,0,0,0,2849.08,0,0,0,0,0,1.3,0,0,0,5.5,4.2308,0,0,0,0,18.9908,0,30.188,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.11, 'Money': 5.5, 'Power': 0}]",2024-07-04T23:45:28.207+08:00,,000000000000000000000000,000000000000000000000000,2024-07-04T00:02:17.679+08:00,2024-07-04T00:02:17.679+08:00
66842ee023ca97219cd9fab0,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-03,1,64,2823.24,0,0,0,0,2834.32,0,0,0,0,0,1.3,0,0,0,3.0,2.3077,0,0,0,0,13.3877,0,20.404,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.06, 'Money': 3, 'Power': 0}]",2024-07-03T23:02:00.914+08:00,,000000000000000000000000,000000000000000000000000,2024-07-03T00:46:24.38+08:00,2024-07-03T00:46:24.38+08:00
6682dda823ca97219ccc1930,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-02,1,64,2813.64,0,0,0,0,2823.24,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,12.6769,0,20.48,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-07-02T23:46:07.224+08:00,,000000000000000000000000,000000000000000000000000,2024-07-02T00:47:36.82+08:00,2024-07-02T00:47:36.82+08:00
66818bba23ca97219cbd7991,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-07-01,1,64,2802.6,0,0,0,0,2813.64,0,0,0,0,0,1.3,0,0,0,3.0,2.3077,0,0,0,0,13.3477,0,20.352,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.06, 'Money': 3, 'Power': 0}]",2024-07-01T23:47:19.282+08:00,,000000000000000000000000,000000000000000000000000,2024-07-01T00:45:46.26+08:00,2024-07-01T00:45:46.26+08:00
